Link,Name,Restaurant ID,Rating,No. of Votes,Address,Cuisine,Cost for Two
https://www.zomato.com/kolkata/ashish-hindu-hotel-dobson-road-howrah,Ashish Hindu Hotel Howrah,22694,3,7,"13/14, Dobson Road, Howrah Opposite Gulmohar Maidan",North Indian,₹150 
https://www.zomato.com/kolkata/say-cheese-kankurgachi,Say Cheese Kolkata,22363,3.7,177,"3rd Floor, Mani Square Mall, 164/1, E.M. Bypass, Kankurgachi, Kolkata",Fast Food,₹350 
https://www.zomato.com/kolkata/gouri-topsia,Gouri Kolkata,19125972,NEW,0,"3/1D, Chowbaga Road, Topsia, Kolkata",Bengali,₹250 
https://www.zomato.com/kolkata/meringue-jodhpur-park,Meringue Kolkata,25624,3.3,13,"4th Floor, 266, Jodhpur Park, Kolkata",Bakery,₹400 
https://www.zomato.com/kolkata/biryani-hut-kaikhali,Biryani Hut Kolkata,18591955,2.9,10,"Sam Villa, Kaikhali Mandal Ganthi Road, Near VIP Junction, Kaikhali, Kolkata","Rolls, Mughlai",₹150 
https://www.zomato.com/kolkata/grub-fast-food-ballygunge,Grub Fast Food Kolkata,21835,3.7,99,"11, Broad Street, Ballygunge, Kolkata","Chinese, Fast Food",₹250 
https://www.zomato.com/kolkata/hotel-kichhukhon-college-street,Hotel Kichhukhon Kolkata,18572652,2.8,18,"27, Surya Sen Street, College Street, Kolkata","Biryani, Bengali",₹400 
https://www.zomato.com/kolkata/burger-home-1-new-town,Burger Home Kolkata,18976122,3.4,10,"Shop 12, Bus Stop, Action Area 1, New Town, Kolkata",Fast Food,₹250 
https://www.zomato.com/kolkata/swetas-bake-ajoy-nagar,Sweta's Bake Kolkata,25643,3.5,35,"Flat 7 C-1, 1925, Peak Tower, Highland Park, Chak Garia, Ajoy Nagar, Kolkata","Bakery, Desserts",₹400 
https://www.zomato.com/kolkata/bedouin-park-circus-area,Bedouin Kolkata,19092458,NEW,0,"P-106, CIT Road, Park Circus, Park Circus Area, Kolkata",Street Food,₹200 
https://www.zomato.com/kolkata/kulhar-baguihati,Kulhar Kolkata,19111815,NEW,0,"Flat 3c, Bijoya Tower, K/H-1, Ashwini Nagar, Baguihati, Kolkata",Healthy Food,₹200 
https://www.zomato.com/kolkata/mio-amore-1-esplanade,Mio amore Kolkata,19103756,NEW,0,"4 - B, Jawaharlal Nehru Road, New Market Area, Near Metro Cinema, Esplanade, Kolkata",Bakery,-
https://www.zomato.com/kolkata/banana-leaf-komala-vilas-lake-market-area,Banana Leaf @ Komala Vilas Kolkata,20044,4.1,1629,"73 & 75, Lake Market Area, Kolkata","South Indian, Chinese, Beverages",₹500 
https://www.zomato.com/kolkata/wich-craft-kasba,Wich Craft Kolkata,18902612,3.6,120,"164 Swinhoe Lane, Kasba, Near Radharani Press, Kasba, Kolkata","Desserts, Fast Food, Bakery",₹200 
https://www.zomato.com/kolkata/hot-com-baguihati,Hot.com Kolkata,18641174,3.4,55,"DC-117, Narayantala, Baguihati, Kolkata","Pizza, Fast Food",₹250 
https://www.zomato.com/kolkata/obiryani-by-oyo-dum-dum,O'Biryani by OYO Kolkata,19029310,-,0,"375/1, 3rd Floor, Beside Emami City, Jessore Road, Dum Dum, Kolkata",Biryani,₹250 
https://www.zomato.com/kolkata/country-roads-andul-road-howrah,Country Roads Howrah,23322,3.6,49,"Near Raghudevpur Gram Panchayat Office, Bauria Road, Panchla, Near Andul Road, Howrah","North Indian, Chinese, Continental, Thai",₹700 
https://www.zomato.com/kolkata/papa-chow-new-town,Papa Chow Kolkata,18670493,3,4,"DLF-1, DLF Erricsson, Opposite Gate 2, New Town, Kolkata","Chinese, Healthy Food, Momos",₹350 
https://www.zomato.com/kolkata/tava-new-market-area,Tava Kolkata,21994,2.6,19,"Hotel Shalimar, 3, S.N. Banerjee Road, Near Regal Cinema, New Market Area, Kolkata","North Indian, Chinese",₹800 
https://www.zomato.com/kolkata/the-tea-trove-tollygunge,The Tea Trove Kolkata,18657954,3.2,6,"78/1, Netaji Subhas Chandra Bose Road, Tollygunge, Kolkata","Tea, Ice Cream",₹400 
https://www.zomato.com/kolkata/adarrsh-kitchen-tangra,Adarrsh Kitchen Kolkata,19011905,-,0,"6, Canal South Road, Tangra, Kolkata","North Indian, Chinese, Fast Food",₹600 
https://www.zomato.com/kolkata/al-zaffran-tara-tala,Al Zaffran Kolkata,18569464,3.5,71,"D/1/5, Santoshpur Station Road, Tara Tala, Kolkata","North Indian, Chinese, Mughlai",₹500 
https://www.zomato.com/kolkata/dubbawala-street-cafe-sodepur,Dubbawala Street Cafe Kolkata,18716704,3.5,120,"48, BT Road, Sodepur, Kolkata","Chinese, Fast Food, North Indian",₹400 
https://www.zomato.com/kolkata/the-cric-world-sinthi,The Cric World Kolkata,18017617,3.5,277,"44/57, Ghosh Para, B.T. Road, Sinthi, Kolkata","Bengali, North Indian, Chinese, Afghan",₹600 
https://www.zomato.com/kolkata/aameen-foods-sealdah-area,Aameen Foods Kolkata,18903724,-,0,"73/A, Keshab Chandra Sen Street, Sealdah Area, Kolkata","North Indian, Chinese",₹200 
https://www.zomato.com/kolkata/royal-apus-kitchen-1-beliaghata,Royal Apu's Kitchen Kolkata,18649948,3.3,20,"102/12D, Beliaghata Main Road, Beliaghata, Kolkata","Mughlai, Chinese, North Indian, Rolls",₹400 
https://www.zomato.com/kolkata/crave-cave-behala,Crave Cave Kolkata,18960649,3,5,"Biren Roy Road East, Behala Chowrasta Bazaar, Bata Colony, Barisha, Behala, Kolkata",Chinese,₹450 
https://www.zomato.com/kolkata/cake-my-day-andul-road-howrah,Cake My Day Howrah,18510214,3.4,12,"219/220, Second Floor, Chandmari Road, Andul Road, Howrah",Bakery,₹400 
https://www.zomato.com/kolkata/mouchak-sweets-barasat,Mouchak Sweets Kolkata,18560811,4.1,123,"26, K.N.C. Road, Opp.-Chayabani Cinema Hall, Barasat, Kolkata",Mishti,₹400 
https://www.zomato.com/kolkata/ricelicious-sector-5-salt-lake,Ricelicious Kolkata,18710777,3.6,62,"MB-482, Near Bharat Gas Godown, Bidhan Nagar, Sector 5, Salt Lake",North Indian,₹250 
https://www.zomato.com/kolkata/kababi-tollygunge,Kababi Kolkata,18763625,3.7,69,"6/6, Bijoy Garh, Near Palleshree More, Tollygunge, Kolkata","Kebab, Rolls",₹200 
https://www.zomato.com/kolkata/only-combos-park-circus-area,Only Combos Kolkata,19116868,NEW,0,"8/9/H/7, New Kasia Bagan Lane, Shamsul Huda Road, Near Jabreel International School, Park Circus Area, Kolkata","Chinese, Mithai",₹200 
https://www.zomato.com/kolkata/ashirwad-biryani-behala,Ashirwad Biryani Kolkata,19135030,NEW,0,"257, Mahendra Banerjee Road, Ward 129, Behala, Kolkata","Fast Food, Biryani",₹150 
https://www.zomato.com/kolkata/nag-sweets-1-thakur-pukur,Nag Sweets Kolkata,18783057,-,0,"Mahatma Gandhi Road, Mukunda Das Pally, Daspara, Thakur Pukur, Kolkata",Mishti,₹100 
https://www.zomato.com/kolkata/ahare-bahar-ranna-ghar-mexican-food-jadavpur,Ahare Bahar Ranna Ghar & Mexican Food Kolkata,18877765,3.2,12,"P21, Bikramnagar, Jadavpur, Kolkata","Bengali, Mexican",₹300 
https://www.zomato.com/kolkata/aranyak-baguihati,Aranyak Kolkata,21567,3.4,19,"Hotel Host International, Teghoria, V.I.P. Road, Baguihati, Kolkata","Chinese, North Indian",₹850 
https://www.zomato.com/kolkata/denzong-delight-garia,Denzong Delight Kolkata,18678396,3.4,103,"279/4, Near Sevangan Medical Complex, NSC Bose Road, Garia, Kolkata","Tibetan, Chinese, Momos",₹350 
https://www.zomato.com/kolkata/boithak-khana-1-barasat,Boithak Khana Kolkata,18963427,3.3,15,"Rabindra Pally, Nabapally Barasat, Krishna Nagar Road, Opposite Pragoti Furniture, Barasat, Kolkata","Fast Food, Pizza, Burger, Cafe",₹300 
https://www.zomato.com/kolkata/sugar-story-ruby-hospital-area,Sugar Story Kolkata,18607673,3.6,18,"Flat 3902, Tower 6, 783 Anandapur, Urbana, Ruby Hospital Area, Kolkata",Bakery,₹300 
https://www.zomato.com/kolkata/foodizm-baranagar,Foodizm Kolkata,18665479,3.4,136,"262, B.T Road, Tobin Road Crossing, Baranagar, Kolkata","Chinese, Momos",₹300 
https://www.zomato.com/kolkata/shimla-biryani-topsia,Shimla Biryani Kolkata,22631,3.8,556,"11/1, Topsia Road (South), Topsia, Kolkata","Biryani, North Indian, Mughlai",₹500 
https://www.zomato.com/kolkata/ubq-by-barbeque-nation-park-street-area,UBQ by Barbeque Nation Kolkata,18951273,3.8,30,"1st Floor, Park Center Building 24, Park Street Area, Kolkata","North Indian, Biryani, Kebab, BBQ",₹400 
https://www.zomato.com/kolkata/hungry-pandas-dum-dum,Hungry Panda'S Kolkata,18918700,3.2,10,"81/A, Goroksha Basi Road, Dum Dum, Kolkata","Fast Food, North Indian, Chinese, Biryani, Burger",₹200 
https://www.zomato.com/kolkata/baked-n-fried-ballygunge,Baked N Fried Kolkata,20803,3.9,143,"99/1, Ballygunge Place, Ballygunge, Kolkata","Chinese, Fast Food",₹250 
https://www.zomato.com/kolkata/amarjit-hotel-restaurant-barrackpore,Amarjit Hotel & Restaurant Kolkata,23203,2.5,66,"2, S.M. Ali Road, Barrackpore, Kolkata",North Indian,₹250 
https://www.zomato.com/kolkata/basanta-cabin-college-street,Basanta Cabin Kolkata,22931,2.3,237,"53, College Street, Kolkata","North Indian, Chinese",₹200 
https://www.zomato.com/kolkata/as-you-like-eat-tollygunge,As You Like Eat Kolkata,18631728,3.2,48,,"South Indian, Fast Food, Beverages",₹250 
https://www.zomato.com/kolkata/the-bhoj-company-dalhousie-bbd-bagh,The Bhoj Company Kolkata,18440243,4.5,814,"60, Hemanta Basu Sarani, Dalhousie BBD Bagh, Kolkata","Bengali, Chinese",₹500 
https://www.zomato.com/kolkata/d-spicy-point-baguihati,D Spicy Point Kolkata,18937656,3.3,13,"BF 22, Hanapara Road, Kestopur, Kolkata","Fast Food, Chinese",₹200 
https://www.zomato.com/kolkata/the-rice-guys-chandni-chowk,The Rice Guys Kolkata,18645096,3.9,209,"1, B.N Sarkar Sarani, Chandni Chowk, Kolkata",North Indian,₹400 
https://www.zomato.com/kolkata/sher-e-punjab-7-kona-exp-way-howrah,Sher -E- Punjab Howrah,18995711,3.7,19,"NH 116, Kolaghat, Kona Exp Way, Howrah","North Indian, South Indian, Chinese",₹300 
https://www.zomato.com/kolkata/corn-fries-chinar-park,Corn & Fries Kolkata,23925,3.2,11,"Ground Floor, City Centre 2 Mall, Chinar Park, Kolkata",Fast Food,₹150 
https://www.zomato.com/kolkata/shivam-sandwich-1-tollygunge,Shivam Sandwich Kolkata,18892375,3.7,27,"170/262, N.S.C. Bose Road, Netaji Nagar, Tollygunge, Kolkata","Fast Food, Sandwich",₹200 
https://www.zomato.com/kolkata/la-patisserie-and-deli-taj-bengal-alipore,La Patisserie and Deli - Taj Bengal Kolkata,21474,4.2,192,"Taj Bengal, 34B, Belvedere Road","Bakery, Desserts, Fast Food",₹500 
https://www.zomato.com/kolkata/moulin-rouge-park-street-area,Moulin Rouge Kolkata,20881,3.8,973,"31, Park Street Area, Kolkata","North Indian, Finger Food, Chinese",₹700 
https://www.zomato.com/kolkata/bfc-girish-park,Biswanath Food Centre Kolkata,18901206,3.5,35,"9/4, Beadon Street, Girish Park, Kolkata","Biryani, North Indian",₹250 
https://www.zomato.com/kolkata/chowman-sinthi,Chowman Kolkata,18471936,4,1250,"34H, BT Road, Near Seals Garden Bus Stop, Cossipore, Sinthi, Kolkata","Chinese, Seafood, Cantonese, Asian, Thai","₹1,100"
https://www.zomato.com/kolkata/kitchen-365-new-town,Kitchen 365 Kolkata,18712777,-,0,"Lohar Bridge, Near Balaka Housing, New Town","North Indian, Chinese",₹400 
https://www.zomato.com/kolkata/the-punjabis-howrah-maidan-area,The Punjabis Howrah,22832,3.5,288,"5P, Mahatma Gandhi Road, Near Sarat Sadan, Howrah Maidan Area, Howrah","North Indian, Chinese",₹300 
https://www.zomato.com/kolkata/the-orient-ffort-raichak-falta,The Orient - Ffort Raichak Kolkata,22752,4,54,"Ffort Raichak, Post Bag 1, Sarisa, South 24 Parganas, Falta, Kolkata","Japanese, Thai, Chinese","₹1,500"
https://www.zomato.com/kolkata/saima-restaurant-chowringhee,Saima Restaurant Kolkata,18634264,2.7,137,"58C, Opposite J.L.N. Museum Chowringhee, Kolkata",Biryani,₹250 
https://www.zomato.com/kolkata/samrat-restaurant-serampore,Samrat Restaurant Kolkata,18695599,3.4,21,"61/1, S N Banerjee Road, Chiriamore, Serampore, Kolkata","North Indian, Chinese",₹500 
https://www.zomato.com/kolkata/sailendra-sweets-bhawanipur,Sailendra Sweets Kolkata,25734,3.6,29,"33, Ashutosh Mukherjee Road, Bhawanipur, Kolkata",Mishti,₹150 
https://www.zomato.com/kolkata/gourmet-burgers-fries-kalighat,Gourmet Burgers & Fries Kolkata,18440212,3.9,159,"33 Sadananda Road 
Kolkata 700026
Near Tapan Theatre Hall","American, Burger, Wraps",₹800 
https://www.zomato.com/kolkata/time-out-elgin,Time Out Kolkata,18652209,3,21,"1 2nd Floor, Ward No-70, Allennby Road, BR VIIIage, Elgin, Kolkata","Cafe, Chinese, Continental, North Indian",₹600 
https://www.zomato.com/kolkata/comesum-howrah-station-area-howrah,Comesum Howrah,24979,2.3,83,"New Complex, Howrah Railway Station, Howrah Station Area, Howrah","North Indian, Chinese",₹250 
https://www.zomato.com/kolkata/gupta-hotel-prince-anwar-shah-road,Gupta Hotel Kolkata,22949,2.9,7,"4/22, Poddar Nagar, Prince Anwar Shah Road, Kolkata","Chinese, Fast Food",₹200 
https://www.zomato.com/kolkata/just-biryani-southern-avenue,Just Biryani Kolkata,18320016,2.8,75,"17-2, Lake View Road, Hemanta Mukherjee Sarani, Lake Terrace, Southern Avenue, Kolkata",Biryani,₹250 
https://www.zomato.com/kolkata/sholoana-bangali-1-sector-5-salt-lake,Sholoana Bangali Kolkata,18270216,3.8,93,"Plot- 18, Block -DN, Beside Hyundai Showroom, Tech Park, Near college More, Sector 5, Salt Lake, Kolkata","Bengali, Bangladeshi",₹800 
https://www.zomato.com/kolkata/biryani-inbox-park-circus-area,Biryani Inbox Kolkata,19055099,-,0,"1/1 Crematorium Street, Park Circus Area, Kolkata","Biryani, Rolls",₹400 
https://www.zomato.com/kolkata/blue-moon-bar-cum-restaurant-kona-exp-way-howrah,Blue Moon- Bar Cum Restaurant Howrah,19131087,NEW,0,"Near ESI Hospital, Fuleswar, Uluberia, Kona Exp Way, Howrah","North Indian, Chinese, Continental, Beverages",₹500 
https://www.zomato.com/kolkata/shawarma-nation-kasba,Shawarma Nation Kolkata,18559244,3.7,192,"101, Rajdanga Nabapally, Near Airtel Store, Kasba, Kolkata","Lebanese, Middle Eastern, Healthy Food",₹350 
https://www.zomato.com/kolkata/chocolicious-bangur,Chocolicious Kolkata,18325253,-,0,"167, Club Town Green, Bangur, Kolkata","Bakery, Desserts",₹500 
https://www.zomato.com/kolkata/meraz-fast-food-park-circus-area,Meraz Fast Food Kolkata,19112208,NEW,0,"20 Bright Street, Near Kafan Shop, Park Circus Area, Kolkata",Fast Food,₹250 
https://www.zomato.com/kolkata/momozing-dum-dum,Momozing Kolkata,18793881,3.6,42,"87/2/2, Dum Dum Cossipore Road, Dum Dum, Kolkata",Momos,-
https://www.zomato.com/kolkata/paris-cafe-alipore,Paris Cafe Kolkata,18287249,3.9,192,"17/1D,   Near State Bank of India, Alipore, Kolkata","Cafe, Italian, Desserts, Bakery, Continental","₹1,000"
https://www.zomato.com/kolkata/yum-jadavpur,Yum Kolkata,19030191,-,0,"11/9/1, Bijoy Garh, Jadavpur, Kolkata","Chinese, Fast Food",₹300 
https://www.zomato.com/kolkata/gupta-brothers-restaurant-chandni-chowk,Gupta Brothers Restaurant Kolkata,18440207,3.5,61,"27A, Ganesh Chandra Avenue, Chandni Chowk, Kolkata","Chinese, North Indian, Mishti",₹500 
https://www.zomato.com/kolkata/kfc-nagerbazar,KFC Kolkata,23227,4.1,1236,"Ground Floor, Diamond Plaza Mall, 68 Nagerbazar, Nagerbazar, Kolkata","Burger, Fast Food",₹500 
https://www.zomato.com/kolkata/sangu-valley-bhawanipur,Sangu Valley Kolkata,21286,3.6,239,"6A, Shyam Prasad Mukharjee Road, Bhawanipur, Kolkata","North Indian, Chinese",₹300 
https://www.zomato.com/kolkata/aminia-garia,Aminia Kolkata,23380,3.4,683,"130 E, Raja S.C. Mullick Road, Near Number 6 & Number 5 Bus Stand, Garia, Kolkata","Biryani, Mughlai, North Indian, Rolls, Kebab",₹800 
https://www.zomato.com/kolkata/pubg-cafe-and-lounge-bally-howrah,Pubg Cafe And Lounge Howrah,19062247,3,4,"389, Grand Trunk Road, Block G1, Bally, Howrah","Cafe, Fast Food, Desserts",₹600 
https://www.zomato.com/kolkata/calcutta-bites-chinar-park,Calcutta Bites Kolkata,19061464,-,0,"Shop 2, Lokenath Mandir, Super Market Complex, Teghoria Chinar Park, Kolkata","Fast Food, Beverages, Ice Cream",₹200 
https://www.zomato.com/kolkata/cloud-kitchen-hazra,Cloud Kitchen Kolkata,19082861,4.2,0,"50/2, Hazra, Kolkata","Chinese, Thai, Asian",₹750 
https://www.zomato.com/kolkata/ashrafia-tea-wellesley,Ashrafia Tea Kolkata,18946710,3.7,51,"45 Royd Street, Near A G School Junior Section, Wellesley, Kolkata","Tea, Sandwich, Street Food",₹250 
https://www.zomato.com/kolkata/ratan-biryani-centre-tollygunge,Ratan Biryani Centre Kolkata,18840799,3.7,233,"47/C/5, Manik Bandyopadhyay Sara, Tollygunge, Kolkata","Biryani, Mughlai, Chinese",₹300 
https://www.zomato.com/kolkata/morich-tollygunge,Morich Kolkata,19068672,-,0,"3/71, Azadgarh Road, Azadgarh, Regent Park, Tollygunge, Kolkata","Bengali, North Indian",₹250 
https://www.zomato.com/kolkata/mughal-e-yani-naktala,Mughal-E-Yani Kolkata,19131761,NEW,0,"178 Brahmapur Road, 1/29, Brahmapur Shib Mandir Road, Naktala, Kolkata","Biryani, Mughlai",₹100 
https://www.zomato.com/kolkata/blue-mug-jodhpur-park,Blue Mug Kolkata,18420517,4.5,3530,"1/121, Jodhpur Park, Kolkata","Cafe, Fast Food",₹650 
https://www.zomato.com/kolkata/umbrella-cafe-sector-1-salt-lake,Umbrella Cafe Kolkata,18964507,3.1,8,"DC 2, Sector 1, Salt Lake, Kolkata.",South Indian,₹200 
https://www.zomato.com/kolkata/new-kasturi-express-kestopur,New Kasturi Express Kolkata,19134201,NEW,0,"AB-435, Krishnapur, Main Road, Samar Pally, Noth 24 Praganas, Kestopur, Kolkata","Chinese, Bengali",₹500 
https://www.zomato.com/kolkata/handas-restaurant-minto-park,Handa's Restaurant Kolkata,18361640,3.5,161,"4, Victoria Terrace, Minto Park, Kolkata","Bengali, Chinese, Fast Food",₹400 
https://www.zomato.com/kolkata/gorkhali-new-town,Gorkhali Kolkata,19051808,-,0,"Shop C9, Unitech Gate 1, New Town, Kolkata",Chinese,₹400 
https://www.zomato.com/kolkata/atithi-food-corner-sealdah-area,Atithi Food Corner Kolkata,19036088,-,0,"114, Acharya Prafulla Chandra Road, Sealdah Area, Kolkata",Chinese,₹350 
https://www.zomato.com/kolkata/just-baked-sodepur,Just Baked Kolkata,18213958,3.6,99,"24,Station Road, Sodepur, Kolkata","Desserts, Fast Food, Beverages",₹250 
https://www.zomato.com/kolkata/momos-corner-sector-1-salt-lake,Momo's Corner Kolkata,18420496,3.5,18,"Near Presidency Hostel, Swimming Pool, Sector 1, Salt Lake","Momos, Street Food",₹200 
https://www.zomato.com/kolkata/nabaratna-food-corner-baranagar,Nabaratna Food Corner Kolkata,18564619,-,0,"40, Rabindra Nagar, Baranagar, Kolkata",Fast Food,₹150 
https://www.zomato.com/kolkata/rr-kaizen-gariahat,RR Kaizen Kolkata,18694655,-,0,"Gariahat City Mart-169 Rashbehari Avenue, Gariahat, Kolkata",North Indian,₹500 
https://www.zomato.com/kolkata/new-royal-biryani-behala,New Royal Biryani Kolkata,18854859,3.7,64,"153/2, Ray Bahadur Road, Behala, Kolkata","Biryani, Mughlai",₹200 
https://www.zomato.com/kolkata/sanjibani-cabin-shyam-bazar,Sanjibani Cabin Kolkata,18621993,3.2,13,"132/3A, Bidhan Sarani, Shyam Bazar, Kolkata","Chinese, North Indian",₹400 
https://www.zomato.com/kolkata/dolphin-tollygunge,Dolphin Kolkata,18790985,-,0,"94, Madhya Para, Roynagar, Bansdroni, Tollygunge, Kolkata","Chinese, Biryani",₹300 
https://www.zomato.com/kolkata/bapi-hotel-restaurant-kestopur,Bapi Hotel & Restaurant Kolkata,22835,2.9,65,"BC 6, Anurupa Pally, Prafulla Kanan East, Kestopur, Kolkata","North Indian, Chinese, Rolls",₹400 
https://www.zomato.com/kolkata/kimli-restaurant-tangra,Kimli Restaurant Kolkata,18783316,3.6,37,"61A, Matheswartala Road, Tangra, Kolkata",Chinese,"₹1,000"
https://www.zomato.com/kolkata/trincas-the-other-room-park-street-area,Trincas The Other Room Kolkata,21780,3.7,134,"17, Park Street, Park Street Area, Kolkata","Chinese, Continental, North Indian",₹900 
https://www.zomato.com/kolkata/area-51-tollygunge,Area 51 Kolkata,18897719,3.2,22,"57/3G/ 1, NSC Bose Road, Near Malancha Cinema, Tollygunge, Kolkata","Fast Food, Sandwich, Pizza, Beverages",₹200 
https://www.zomato.com/kolkata/senguptas-1-prince-anwar-shah-road,Sengupta's Kolkata,23571,3.6,1695,"1/14, Poddar Nagar, Near Girls High School, Prince Anwar Shah Road, Kolkata","Bengali, Biryani, North Indian",₹300 
https://www.zomato.com/kolkata/ice-queen-parlour-1-new-town,Ice Queen Parlour Kolkata,18878871,-,0,"COM 101-104, AG/1, Utsav Center, Condeville Com, Action Area, New Town, Kolkata","Ice Cream, Beverages",₹200 
https://www.zomato.com/kolkata/foodizo-sector-5-salt-lake,Foodizo Kolkata,19122114,3.3,0,"NP 375, Nayapatti Main Road, P.O. Krishnapur, P.S. Bidhannagar, Sector 5, Salt Lake, Kolkata","North Indian, Fast Food",₹250 
https://www.zomato.com/kolkata/new-pancho-byanjon-bahari-indian-baguihati,New Pancho Byanjon & Bahari Indian Kolkata,18659445,3.1,4,"1st Floor, 62/6, Parvati Vihar, VIP Road, Baguihati, Kolkata","North Indian, South Indian, Chinese, Bengali",₹500 
https://www.zomato.com/kolkata/meat-and-eat-barasat,Meat and Eat Kolkata,18607505,2.7,25,"National Highway 34, Colony More, Near Subhash Maidan, Barasat, Kolkata",Fast Food,₹500 
https://www.zomato.com/kolkata/acs-chinese-flavour-wellesley,ACS Chinese Flavour Kolkata,21179,3.5,747,"8, Elliot Road, Near Loreto Day School, Wellesley, Kolkata",Chinese,₹350 
https://www.zomato.com/kolkata/food-plate-dobson-road-howrah,Food Plate Howrah,18777948,3.1,18,"13, Wattkings Lane, Dobson Road, Howrah","Continental, Italian, Chinese",₹250 
https://www.zomato.com/kolkata/chefs-kitchen-garia,Chef's Kitchen Kolkata,19080722,NEW,0,"S/B 19 Patuli, LP-143/32/6, Garia, Kolkata","North Indian, Chinese, Rolls",₹450 
https://www.zomato.com/kolkata/haji-kolkata-biryani-tangra,Haji Kolkata Biryani Kolkata,18930282,3.1,4,"24A, Radhanath Choudhury Road, Tangra, Kolkata",Biryani,₹200 
https://www.zomato.com/kolkata/the-chaiwala-tollygunge,The Chaiwala Kolkata,18143280,4.4,1883,"6/1/2, Graham's Land, N.S.C Bose Road, Tollygunge, Kolkata","Cafe, Fast Food, Continental",₹500 
https://www.zomato.com/kolkata/royal-chow-lake-market-area,Royal Chow Kolkata,25653,3.2,38,"187, Sarat Bose Road, Sarat Bose Road Crossing, Lake Market Area, Kolkata","Chinese, Lebanese, Biryani, Mughlai",₹500 
https://www.zomato.com/kolkata/vip-sweets-lake-town,VIP Sweets Kolkata,24931,3.4,24,"120A, Lake Town, Kolkata Kolkata Block B",Mishti,₹200 
https://www.zomato.com/kolkata/branches-hotel-o2-oxygen-kaikhali,Branches - Hotel O2 Oxygen Kolkata,22467,3.6,157,"O2 Oxygen, V.I.P. Road, Ramkrishna Pally, Kaikhali, Kolkata","North Indian, Chinese, Continental","₹1,000"
https://www.zomato.com/kolkata/abhinandan-fast-food-centre-entally,Abhinandan Fast Food Centre Kolkata,24529,3,15,"139C/4, C. I. T. Road, Ananda Palit Road, Entally, Kolkata",Fast Food,₹100 
https://www.zomato.com/kolkata/dazzling-planet-tollygunge,Dazzling Planet Kolkata,18653485,3.9,226,"57/3G/ 1, NSC Bose Road, Near Malancha Cinema, Tollygunge, Kolkata","Fast Food, Beverages, Juices",₹200 
https://www.zomato.com/kolkata/nutrient-food-centre-baghajatin,Nutrient Food Centre Kolkata,19006980,-,0,"D/13, Baghajatin Station Road, Ward 102, Post Jadavpur University Baghajatin, Kolkata",South Indian,₹200 
https://www.zomato.com/kolkata/dreamland-restaurant-bar-park-street-area,Dreamland Restaurant & Bar Kolkata,22333,3.7,79,"83A, Park Street, Park Street Area, Kolkata","North Indian, Mughlai, Bengali, Chinese",₹500 
https://www.zomato.com/kolkata/kabuliwala-new-town,Kabuliwala Kolkata,18382567,4.1,1280,"Chakpachuriya, Netaji Tarun Sangha Club, New Town, Kolkata","Biryani, Mughlai",₹600 
https://www.zomato.com/kolkata/cheeni-kum-kasba,Cheeni Kum Kolkata,21869,3.7,416,"1744, Rajdanga Main Road, Rashbehari Connector,opposite acropolis mall, Kasba, Kolkata","North Indian, Chinese, South Indian","₹1,200"
https://www.zomato.com/kolkata/yammy-momos-konnagar,Yammy Momos Kolkata,19029942,3.1,5,"105, GT Road, Konnagar, Kolkata",Momos,₹150 
https://www.zomato.com/kolkata/bhojon-rasik-baranagar,Bhojon Rasik Kolkata,18602896,3,24,"42/A, Gopal Lal Tagore Road, Near Ramkrishna Mission School, Baranagar, Kolkata","Continental, North Indian",₹600 
https://www.zomato.com/kolkata/zaika-jadavpur,Zaika Kolkata,21484,3.6,253,"43, Jheel Road, Paul Bazar, Jadavpur, Kolkata","Chinese, North Indian, Rolls",₹200 
https://www.zomato.com/kolkata/chocolat-e-du-monde-hazra,Chocolat-E-Du-Monde Kolkata,18728301,3.5,27,250/C Rashbehari Avenue  Near Manimala jewellers Bijan setu,"Fast Food, Bakery, Beverages",₹500 
https://www.zomato.com/kolkata/tolly-cafe-tollygunge,Tolly Cafe Kolkata,18707641,3.4,10,"29/6 Golf Club Road, Beside Bangur High School, Tollygunge, Kolkata","Bengali, Chinese, North Indian",₹450 
https://www.zomato.com/kolkata/baishakhi-barasat,Baishakhi Kolkata,25489,3.1,139,"256/3,Colony More, Barasat, Kolkata","North Indian, Bengali, Chinese",₹350 
https://www.zomato.com/kolkata/parantha-pundit-3-dum-dum,Parantha Pundit Kolkata,19020108,-,0,"123/1/1, Dr.J.R.Dhar Road, Dum Dum, Kolkata",North Indian,₹200 
https://www.zomato.com/kolkata/bengal-cuisine-new-town,Bengal Cuisine Kolkata,18934178,-,0,"890, Uniworld City, Besides Unitech Gate 1, New Town, Kolkata","Bengali, Chinese",₹200 
https://www.zomato.com/kolkata/raju-sweets-kaikhali,Raju Sweets Kolkata,24688,2.8,19,"Kaikhali More, 1, V.I.P. Road, Kaikhali, Kolkata",Mishti,₹100 
https://www.zomato.com/kolkata/cake-crush-belghoria,Cake Crush Kolkata,18456154,3.9,120,"51/C, Sitala Tala Street, Near Bhairav Ganguli College, Belghoria, Kolkata",Bakery,₹250 
https://www.zomato.com/kolkata/auntys-kitchen-khardah,Aunty's Kitchen Kolkata,18697056,3.4,44,"North Tarapukur, D.S.Sarani, Agarpara, Khardah, Kolkata",Bengali,₹400 
